review_group,selection_order,edit_id,source_id,class,class_provenance,family,changed_ratio,component_count,seed,edit_index,bbox_xyxy,preview_path,human_label,comment
C_semantic,11,seed42_13_edit00,13,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00548583984375,1,42,0,"[330, 354, 496, 560]",images/seed42_13.jpg,,
C_semantic,12,seed42_129_edit02,129,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0028759765625,1,42,2,"[121, 227, 235, 364]",images/seed42_129.jpg,,
C_semantic,13,seed42_225_edit01,225,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00191162109375,1,42,1,"[454, 493, 516, 572]",images/seed42_225.jpg,,
C_semantic,14,seed42_439_edit00,439,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0020556640625,1,42,0,"[300, 54, 327, 168]",images/seed42_439.jpg,,
C_semantic,15,seed42_457_edit02,457,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00168212890625,1,42,2,"[109, 314, 193, 376]",images/seed42_457.jpg,,
C_semantic,16,seed42_913_edit00,913,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00265625,1,42,0,"[128, 291, 244, 326]",images/seed42_913.jpg,,
C_semantic,17,seed42_123_edit01,123,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00306396484375,1,42,1,"[215, 315, 277, 481]",images/seed42_123.jpg,,
C_semantic,18,seed42_394_edit00,394,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00352294921875,1,42,0,"[294, 465, 508, 498]",images/seed42_394.jpg,,
C_semantic,19,seed42_756_edit01,756,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00300537109375,1,42,1,"[404, 243, 542, 268]",images/seed42_756.jpg,,
C_semantic,20,seed42_44_edit00,44,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00318603515625,1,42,0,"[431, 134, 586, 158]",images/seed42_44.jpg,,
C_semantic,21,seed42_815_edit00,815,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00528564453125,1,42,0,"[296, 125, 462, 333]",images/seed42_815.jpg,,
C_semantic,22,seed42_544_edit00,544,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00247314453125,1,42,0,"[359, 123, 506, 186]",images/seed42_544.jpg,,
C_semantic,23,seed42_101_edit01,101,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00427001953125,1,42,1,"[187, 204, 335, 419]",images/seed42_101.jpg,,
C_semantic,24,seed42_334_edit02,334,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00310302734375,1,42,2,"[91, 91, 139, 236]",images/seed42_334.jpg,,
C_semantic,25,seed42_97_edit00,97,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00471923828125,1,42,0,"[233, 345, 379, 520]",images/seed42_97.jpg,,
C_semantic,26,seed42_639_edit01,639,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.002529296875,1,42,1,"[200, 253, 353, 289]",images/seed42_639.jpg,,
C_semantic,27,seed42_936_edit01,936,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.001923828125,1,42,1,"[366, 420, 407, 516]",images/seed42_936.jpg,,
C_semantic,28,seed42_326_edit01,326,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0043603515625,1,42,1,"[82, 246, 310, 338]",images/seed42_326.jpg,,
C_semantic,29,seed42_436_edit01,436,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00439697265625,1,42,1,"[105, 238, 319, 410]",images/seed42_436.jpg,,
C_semantic,30,seed42_637_edit00,637,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0023388671875,1,42,0,"[247, 329, 375, 410]",images/seed42_637.jpg,,
C_semantic,31,seed42_977_edit00,977,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0016943359375,1,42,0,"[313, 79, 417, 95]",images/seed42_977.jpg,,
C_semantic,32,seed42_964_edit00,964,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00464599609375,1,42,0,"[298, 305, 414, 499]",images/seed42_964.jpg,,
C_semantic,33,seed42_38_edit01,38,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00277587890625,1,42,1,"[129, 399, 187, 559]",images/seed42_38.jpg,,
C_semantic,34,seed42_148_edit00,148,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.004482421875,1,42,0,"[104, 126, 307, 198]",images/seed42_148.jpg,,
C_semantic,35,seed42_355_edit00,355,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0035400390625,1,42,0,"[449, 321, 530, 527]",images/seed42_355.jpg,,
C_semantic,36,seed42_927_edit00,927,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00420654296875,1,42,0,"[222, 425, 458, 502]",images/seed42_927.jpg,,
C_semantic,37,seed42_347_edit02,347,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00384033203125,1,42,2,"[185, 334, 284, 563]",images/seed42_347.jpg,,
C_semantic,38,seed42_58_edit01,58,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.003193359375,1,42,1,"[451, 472, 576, 524]",images/seed42_58.jpg,,
C_semantic,39,seed42_291_edit01,291,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00435546875,1,42,1,"[99, 222, 307, 277]",images/seed42_291.jpg,,
C_semantic,40,seed42_742_edit00,742,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0048681640625,1,42,0,"[183, 415, 449, 489]",images/seed42_742.jpg,,
C_semantic,41,seed42_119_edit00,119,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.004755859375,1,42,0,"[325, 372, 550, 518]",images/seed42_119.jpg,,
C_semantic,42,seed42_683_edit01,683,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0024462890625,1,42,1,"[235, 284, 383, 350]",images/seed42_683.jpg,,
C_semantic,43,seed42_455_edit01,455,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00381591796875,1,42,1,"[189, 297, 392, 345]",images/seed42_455.jpg,,
C_semantic,44,seed42_526_edit00,526,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0030224609375,1,42,0,"[99, 224, 226, 327]",images/seed42_526.jpg,,
C_semantic,45,seed42_176_edit00,176,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.004677734375,1,42,0,"[382, 298, 469, 564]",images/seed42_176.jpg,,
C_semantic,46,seed42_844_edit01,844,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00572265625,1,42,1,"[205, 163, 450, 252]",images/seed42_844.jpg,,
C_semantic,47,seed42_374_edit02,374,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00454345703125,1,42,2,"[152, 418, 395, 459]",images/seed42_374.jpg,,
C_semantic,48,seed42_141_edit00,141,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00384765625,1,42,0,"[217, 280, 374, 406]",images/seed42_141.jpg,,
C_semantic,49,seed42_541_edit00,541,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00303955078125,1,42,0,"[237, 361, 394, 413]",images/seed42_541.jpg,,
C_semantic,50,seed42_318_edit00,318,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0033447265625,1,42,0,"[70, 254, 161, 400]",images/seed42_318.jpg,,
C_semantic,51,seed42_754_edit02,754,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.003935546875,1,42,2,"[250, 326, 409, 470]",images/seed42_754.jpg,,
C_semantic,52,seed42_6_edit00,6,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00306640625,1,42,0,"[378, 177, 577, 225]",images/seed42_6.jpg,,
C_semantic,53,seed42_59_edit01,59,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00306640625,1,42,1,"[75, 443, 199, 580]",images/seed42_59.jpg,,
C_semantic,54,seed42_8_edit00,8,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00361328125,1,42,0,"[451, 314, 518, 533]",images/seed42_8.jpg,,
C_semantic,55,seed42_780_edit01,780,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0046240234375,1,42,1,"[383, 68, 474, 276]",images/seed42_780.jpg,,
C_semantic,56,seed42_359_edit02,359,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00359619140625,1,42,2,"[115, 233, 282, 407]",images/seed42_359.jpg,,
C_semantic,57,seed42_56_edit02,56,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.003818359375,1,42,2,"[186, 223, 252, 461]",images/seed42_56.jpg,,
C_semantic,58,seed42_228_edit00,228,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00466552734375,1,42,0,"[317, 78, 462, 310]",images/seed42_228.jpg,,
C_semantic,59,seed42_666_edit00,666,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.002548828125,1,42,0,"[377, 363, 443, 494]",images/seed42_666.jpg,,
C_semantic,60,seed42_131_edit00,131,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0038671875,1,42,0,"[76, 80, 189, 201]",images/seed42_131.jpg,,
C_semantic,61,seed42_875_edit01,875,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0022509765625,1,42,1,"[493, 95, 563, 168]",images/seed42_875.jpg,,
C_semantic,62,seed42_627_edit00,627,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00271484375,1,42,0,"[142, 63, 212, 170]",images/seed42_627.jpg,,
C_semantic,63,seed42_273_edit02,273,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00439697265625,1,42,2,"[395, 479, 588, 517]",images/seed42_273.jpg,,
C_semantic,64,seed42_716_edit02,716,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.003779296875,1,42,2,"[215, 160, 263, 335]",images/seed42_716.jpg,,
C_semantic,65,seed42_317_edit01,317,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00528076171875,1,42,1,"[261, 241, 375, 483]",images/seed42_317.jpg,,
C_semantic,66,seed42_855_edit00,855,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00539794921875,1,42,0,"[127, 295, 220, 552]",images/seed42_855.jpg,,
C_semantic,67,seed42_766_edit01,766,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00256103515625,1,42,1,"[430, 248, 580, 322]",images/seed42_766.jpg,,
C_semantic,68,seed42_276_edit01,276,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00183837890625,1,42,1,"[530, 128, 576, 217]",images/seed42_276.jpg,,
C_semantic,69,seed42_15_edit01,15,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00383056640625,1,42,1,"[68, 118, 260, 218]",images/seed42_15.jpg,,
C_semantic,70,seed42_902_edit02,902,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00439453125,1,42,2,"[336, 333, 383, 564]",images/seed42_902.jpg,,
C_semantic,71,seed42_98_edit02,98,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0050634765625,1,42,2,"[68, 431, 280, 539]",images/seed42_98.jpg,,
C_semantic,72,seed42_452_edit02,452,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0047216796875,1,42,2,"[341, 291, 368, 542]",images/seed42_452.jpg,,
C_semantic,73,seed42_608_edit01,608,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00210693359375,1,42,1,"[311, 40, 356, 140]",images/seed42_608.jpg,,
C_semantic,74,seed42_755_edit00,755,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0027587890625,1,42,0,"[414, 110, 523, 158]",images/seed42_755.jpg,,
C_semantic,75,seed42_362_edit02,362,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00471923828125,1,42,2,"[297, 369, 525, 429]",images/seed42_362.jpg,,
C_semantic,76,seed42_21_edit00,21,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00321044921875,1,42,0,"[95, 423, 131, 572]",images/seed42_21.jpg,,
C_semantic,77,seed42_366_edit00,366,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.002197265625,1,42,0,"[123, 266, 189, 351]",images/seed42_366.jpg,,
C_semantic,78,seed42_352_edit01,352,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0034716796875,1,42,1,"[240, 283, 277, 441]",images/seed42_352.jpg,,
C_semantic,79,seed42_259_edit00,259,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.004462890625,1,42,0,"[230, 221, 335, 467]",images/seed42_259.jpg,,
C_semantic,80,seed42_63_edit00,63,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00496826171875,1,42,0,"[228, 97, 265, 318]",images/seed42_63.jpg,,
C_semantic,81,seed42_292_edit02,292,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.003818359375,1,42,2,"[80, 319, 297, 359]",images/seed42_292.jpg,,
C_semantic,82,seed42_663_edit01,663,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0034326171875,1,42,1,"[330, 421, 518, 486]",images/seed42_663.jpg,,
C_semantic,83,seed42_921_edit00,921,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.002841796875,1,42,0,"[329, 96, 404, 192]",images/seed42_921.jpg,,
C_semantic,84,seed42_618_edit02,618,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00343994140625,1,42,2,"[274, 49, 320, 216]",images/seed42_618.jpg,,
C_semantic,85,seed42_133_edit00,133,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0018798828125,1,42,0,"[327, 228, 352, 356]",images/seed42_133.jpg,,
C_semantic,86,seed42_580_edit00,580,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00347412109375,1,42,0,"[378, 352, 527, 390]",images/seed42_580.jpg,,
C_semantic,87,seed42_944_edit01,944,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00339599609375,1,42,1,"[230, 148, 372, 219]",images/seed42_944.jpg,,
C_semantic,88,seed42_213_edit01,213,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0021142578125,1,42,1,"[382, 212, 472, 308]",images/seed42_213.jpg,,
C_semantic,89,seed42_520_edit00,520,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00408203125,1,42,0,"[136, 176, 301, 318]",images/seed42_520.jpg,,
C_semantic,90,seed42_874_edit00,874,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0050830078125,1,42,0,"[72, 121, 320, 240]",images/seed42_874.jpg,,
C_semantic,91,seed42_283_edit00,283,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00380126953125,1,42,0,"[167, 413, 379, 478]",images/seed42_283.jpg,,
C_semantic,92,seed42_751_edit00,751,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00474365234375,1,42,0,"[364, 169, 421, 375]",images/seed42_751.jpg,,
C_semantic,93,seed42_456_edit00,456,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.0053125,1,42,0,"[374, 61, 469, 303]",images/seed42_456.jpg,,
C_semantic,94,seed42_764_edit00,764,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00333984375,1,42,0,"[429, 162, 587, 225]",images/seed42_764.jpg,,
C_semantic,95,seed42_3_edit01,3,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.004208984375,1,42,1,"[396, 317, 574, 379]",images/seed42_3.jpg,,
C_semantic,96,seed42_612_edit02,612,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00273681640625,1,42,2,"[495, 405, 556, 543]",images/seed42_612.jpg,,
C_semantic,97,seed42_652_edit01,652,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00334716796875,1,42,1,"[375, 244, 575, 294]",images/seed42_652.jpg,,
C_semantic,98,seed42_918_edit01,918,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.003369140625,1,42,1,"[268, 225, 419, 381]",images/seed42_918.jpg,,
C_semantic,99,seed42_263_edit01,263,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.004033203125,1,42,1,"[198, 268, 268, 493]",images/seed42_263.jpg,,
C_semantic,100,seed42_65_edit00,65,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,C_crack_like_structural_evolution,0.00211181640625,1,42,0,"[202, 425, 277, 495]",images/seed42_65.jpg,,
