review_group,selection_order,edit_id,source_id,class,class_provenance,family,changed_ratio,component_count,seed,edit_index,bbox_xyxy,preview_path,human_label,comment
B_semantic,13,seed42_147_edit00,147,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.1319775390625,2,42,0,"[34, 21, 389, 249]",images/seed42_147.jpg,,
B_semantic,14,seed42_144_edit01,144,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.16512939453125,5,42,1,"[6, 152, 598, 339]",images/seed42_144.jpg,,
B_semantic,15,seed42_222_edit01,222,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.02786865234375,1,42,1,"[328, 477, 565, 553]",images/seed42_222.jpg,,
B_semantic,16,seed42_377_edit00,377,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.10629638671875,1,42,0,"[117, 150, 632, 303]",images/seed42_377.jpg,,
B_semantic,17,seed42_401_edit01,401,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.1370361328125,2,42,1,"[250, 12, 597, 310]",images/seed42_401.jpg,,
B_semantic,18,seed42_809_edit00,809,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.12201171875,11,42,0,"[82, 417, 556, 612]",images/seed42_809.jpg,,
B_semantic,19,seed42_942_edit00,942,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.0247265625,1,42,0,"[382, 293, 588, 371]",images/seed42_942.jpg,,
B_semantic,20,seed42_136_edit00,136,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.165888671875,1,42,0,"[25, 166, 450, 446]",images/seed42_136.jpg,,
B_semantic,21,seed42_886_edit00,886,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.09896484375,1,42,0,"[311, 158, 606, 372]",images/seed42_886.jpg,,
B_semantic,22,seed42_354_edit00,354,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.1017138671875,13,42,0,"[149, 369, 577, 523]",images/seed42_354.jpg,,
B_semantic,23,seed42_697_edit00,697,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.0106005859375,1,42,0,"[112, 587, 233, 639]",images/seed42_697.jpg,,
B_semantic,24,seed42_382_edit02,382,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.085078125,3,42,2,"[401, 408, 639, 631]",images/seed42_382.jpg,,
B_semantic,25,seed42_742_edit01,742,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.1463916015625,6,42,1,"[82, 351, 616, 603]",images/seed42_742.jpg,,
B_semantic,26,seed42_914_edit00,914,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.1088720703125,4,42,0,"[125, 337, 488, 556]",images/seed42_914.jpg,,
B_semantic,27,seed42_463_edit00,463,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.01572021484375,1,42,0,"[487, 92, 638, 157]",images/seed42_463.jpg,,
B_semantic,28,seed42_1008_edit01,1008,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.16894287109375,1,42,1,"[88, 129, 624, 346]",images/seed42_1008.jpg,,
B_semantic,29,seed42_305_edit00,305,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.1457958984375,1,42,0,"[53, 410, 564, 627]",images/seed42_305.jpg,,
B_semantic,30,seed42_588_edit00,588,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.05973388671875,1,42,0,"[320, 62, 639, 182]",images/seed42_588.jpg,,
B_semantic,31,seed42_303_edit00,303,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.1045166015625,2,42,0,"[141, 143, 594, 307]",images/seed42_303.jpg,,
B_semantic,32,seed42_376_edit00,376,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.039560546875,1,42,0,"[465, 483, 639, 639]",images/seed42_376.jpg,,
B_semantic,33,seed42_578_edit01,578,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.06978271484375,1,42,1,"[372, 181, 632, 364]",images/seed42_578.jpg,,
B_semantic,34,seed42_64_edit01,64,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.031455078125,1,42,1,"[381, 185, 637, 259]",images/seed42_64.jpg,,
B_semantic,35,seed42_23_edit00,23,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.13232177734375,9,42,0,"[148, 38, 603, 260]",images/seed42_23.jpg,,
B_semantic,36,seed42_615_edit00,615,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.15520751953125,1,42,0,"[339, 240, 639, 576]",images/seed42_615.jpg,,
B_semantic,37,seed42_593_edit00,593,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.10052978515625,4,42,0,"[161, 265, 623, 413]",images/seed42_593.jpg,,
B_semantic,38,seed42_943_edit00,943,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.03233642578125,1,42,0,"[230, 427, 464, 511]",images/seed42_943.jpg,,
B_semantic,39,seed42_443_edit01,443,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.1655810546875,4,42,1,"[61, 373, 488, 639]",images/seed42_443.jpg,,
B_semantic,40,seed42_166_edit01,166,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.11271240234375,11,42,1,"[100, 110, 629, 255]",images/seed42_166.jpg,,
B_semantic,41,seed42_75_edit00,75,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.155634765625,1,42,0,"[39, 261, 619, 423]",images/seed42_75.jpg,,
B_semantic,42,seed42_847_edit01,847,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.09113037109375,1,42,1,"[34, 269, 347, 481]",images/seed42_847.jpg,,
B_semantic,43,seed42_27_edit00,27,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.02888671875,1,42,0,"[178, 166, 339, 267]",images/seed42_27.jpg,,
B_semantic,44,seed42_639_edit00,639,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.12320068359375,2,42,0,"[50, 285, 496, 483]",images/seed42_639.jpg,,
B_semantic,45,seed42_195_edit01,195,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.16129150390625,1,42,1,"[58, 178, 595, 401]",images/seed42_195.jpg,,
B_semantic,46,seed42_873_edit00,873,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.14908447265625,15,42,0,"[14, 18, 588, 232]",images/seed42_873.jpg,,
B_semantic,47,seed42_487_edit00,487,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.110126953125,1,42,0,"[118, 245, 445, 451]",images/seed42_487.jpg,,
B_semantic,48,seed42_97_edit01,97,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.1169091796875,1,42,1,"[147, 328, 534, 540]",images/seed42_97.jpg,,
B_semantic,49,seed42_959_edit00,959,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.05514404296875,2,42,0,"[208, 147, 501, 262]",images/seed42_959.jpg,,
B_semantic,50,seed42_617_edit01,617,CLASS_PROVENANCE_UNAVAILABLE,NOT_STORED_IN_R1_FORMAL_ARTIFACTS,B_diffuse_texture,0.17532958984375,2,42,1,"[96, 254, 545, 502]",images/seed42_617.jpg,,
